Record Length,Analog:7000
Sample Interval,CH:0.0000000010000
Vertical Units,CH1:V CH3:V,,,
Vertical Scale,CH1:+1.000000E+00 CH3:+1.000000E+00,,,
Vertical Offset,CH1:+2.000000E-01 CH3:-3.500000E+00,,,
Horizontal Units,us,,,
Horizontal Scale,0.5000000000,,,
Model Number,SDS1204X-E,,,
Serial Number,SDSMMEBQ3R3911,,,
Software Version,8.1.6.1.33,,,
Source,CH1,CH3
+5.055000E-06,+3.999999E-02,+2.580000E+00
+5.056000E-06,+3.999999E-02,+2.540000E+00
+5.057000E-06,+3.999999E-02,+2.460000E+00
+5.058000E-06,+3.999999E-02,+2.420000E+00
+5.059000E-06,+3.999999E-02,+2.380000E+00
+5.060000E-06,+3.999999E-02,+2.300000E+00
+5.061000E-06,-1.490116E-08,+2.260000E+00
+5.062000E-06,-1.490116E-08,+2.220000E+00
+5.063000E-06,-1.490116E-08,+2.140000E+00
+5.064000E-06,-4.000001E-02,+2.100000E+00
+5.065000E-06,-4.000001E-02,+2.060000E+00
+5.066000E-06,-4.000001E-02,+1.980000E+00
+5.067000E-06,-1.490116E-08,+1.940000E+00
+5.068000E-06,-1.490116E-08,+1.900000E+00
+5.069000E-06,-1.490116E-08,+1.820000E+00
+5.070000E-06,-1.490116E-08,+1.820000E+00
+5.071000E-06,-1.490116E-08,+1.740000E+00
+5.072000E-06,-1.490116E-08,+1.700000E+00
+5.073000E-06,-1.490116E-08,+1.660000E+00
+5.074000E-06,-1.490116E-08,+1.620000E+00
+5.075000E-06,-1.490116E-08,+1.580000E+00
+5.076000E-06,-1.490116E-08,+1.540000E+00
+5.077000E-06,-1.490116E-08,+1.500000E+00
+5.078000E-06,-1.490116E-08,+1.500000E+00
+5.079000E-06,-1.490116E-08,+1.420000E+00
+5.080000E-06,-1.490116E-08,+1.420000E+00
+5.081000E-06,-1.490116E-08,+1.380000E+00
+5.082000E-06,-1.490116E-08,+1.340000E+00
+5.083000E-06,-1.490116E-08,+1.300000E+00
+5.084000E-06,-4.000001E-02,+1.260000E+00
+5.085000E-06,-4.000001E-02,+1.260000E+00
+5.086000E-06,-4.000001E-02,+1.180000E+00
+5.087000E-06,-4.000001E-02,+1.180000E+00
+5.088000E-06,-4.000001E-02,+1.140000E+00
+5.089000E-06,-4.000001E-02,+1.140000E+00
+5.090000E-06,-4.000001E-02,+1.100000E+00
+5.091000E-06,-4.000001E-02,+1.060000E+00
+5.092000E-06,-4.000001E-02,+1.060000E+00
+5.093000E-06,-4.000001E-02,+1.100000E+00
+5.094000E-06,-4.000001E-02,+9.800000E-01
+5.095000E-06,-4.000001E-02,+9.800000E-01
+5.096000E-06,-4.000001E-02,+9.800000E-01
+5.097000E-06,-4.000001E-02,+9.400001E-01
+5.098000E-06,-4.000001E-02,+9.400001E-01
+5.099000E-06,-4.000001E-02,+9.000001E-01
+5.100000E-06,-4.000001E-02,+9.000001E-01
+5.101000E-06,-4.000001E-02,+8.600001E-01
+5.102000E-06,-4.000001E-02,+8.600001E-01
+5.103000E-06,-4.000001E-02,+8.600001E-01
+5.104000E-06,-4.000001E-02,+8.200002E-01
+5.105000E-06,-4.000001E-02,+7.800000E-01
+5.106000E-06,-1.490116E-08,+7.400000E-01
+5.107000E-06,-1.490116E-08,+7.400000E-01
+5.108000E-06,-1.490116E-08,+7.000000E-01
+5.109000E-06,-1.490116E-08,+7.000000E-01
+5.110000E-06,-1.490116E-08,+6.600001E-01
+5.111000E-06,-1.490116E-08,+7.000000E-01
+5.112000E-06,-1.490116E-08,+7.000000E-01
+5.113000E-06,-1.490116E-08,+6.200001E-01
+5.114000E-06,-1.490116E-08,+6.200001E-01
+5.115000E-06,+3.999999E-02,+5.800002E-01
+5.116000E-06,+1.200000E-01,+5.800002E-01
+5.117000E-06,+2.000000E-01,+6.200001E-01
+5.118000E-06,+3.200000E-01,+5.800002E-01
+5.119000E-06,+3.600000E-01,+5.800002E-01
+5.120000E-06,+4.000000E-01,+6.200001E-01
+5.121000E-06,+4.000000E-01,+6.200001E-01
+5.122000E-06,+4.000000E-01,+5.800002E-01
+5.123000E-06,+4.000000E-01,+5.800002E-01
+5.124000E-06,+4.000000E-01,+5.400000E-01
+5.125000E-06,+4.000000E-01,+5.000000E-01
+5.126000E-06,+4.800000E-01,+4.600000E-01
+5.127000E-06,+5.200000E-01,+4.600000E-01
+5.128000E-06,+6.000000E-01,+4.200001E-01
+5.129000E-06,+6.800000E-01,+4.200001E-01
+5.130000E-06,+7.600000E-01,+4.200001E-01
+5.131000E-06,+8.400000E-01,+4.200001E-01
+5.132000E-06,+9.200000E-01,+4.200001E-01
+5.133000E-06,+9.999999E-01,+4.600000E-01
+5.134000E-06,+1.040000E+00,+3.800001E-01
+5.135000E-06,+1.120000E+00,+4.200001E-01
+5.136000E-06,+1.160000E+00,+3.800001E-01
+5.137000E-06,+1.240000E+00,+3.800001E-01
+5.138000E-06,+1.240000E+00,+3.400002E-01
+5.139000E-06,+1.360000E+00,+3.400002E-01
+5.140000E-06,+1.400000E+00,+3.400002E-01
+5.141000E-06,+1.480000E+00,+3.400002E-01
+5.142000E-06,+1.560000E+00,+3.000002E-01
+5.143000E-06,+1.600000E+00,+3.000002E-01
+5.144000E-06,+1.680000E+00,+3.400002E-01
+5.145000E-06,+1.800000E+00,+3.000002E-01
+5.146000E-06,+1.880000E+00,+3.000002E-01
+5.147000E-06,+1.880000E+00,+3.000002E-01
+5.148000E-06,+1.960000E+00,+3.000002E-01
+5.149000E-06,+2.000000E+00,+3.000002E-01
+5.150000E-06,+2.120000E+00,+3.000002E-01
+5.151000E-06,+2.120000E+00,+3.000002E-01
+5.152000E-06,+2.200000E+00,+3.400002E-01
+5.153000E-06,+2.280000E+00,+3.400002E-01
+5.154000E-06,+2.360000E+00,+3.400002E-01
+5.155000E-06,+2.400000E+00,+3.400002E-01
+5.156000E-06,+2.440000E+00,+3.400002E-01
+5.157000E-06,+2.440000E+00,+3.400002E-01
+5.158000E-06,+2.520000E+00,+3.000002E-01
+5.159000E-06,+2.560000E+00,+3.000002E-01
+5.160000E-06,+2.560000E+00,+3.400002E-01
+5.161000E-06,+2.640000E+00,+3.400002E-01
+5.162000E-06,+2.640000E+00,+3.400002E-01
+5.163000E-06,+2.680000E+00,+3.400002E-01
+5.164000E-06,+2.720000E+00,+3.400002E-01
+5.165000E-06,+2.720000E+00,+3.400002E-01
+5.166000E-06,+2.760000E+00,+3.400002E-01
+5.167000E-06,+2.800000E+00,+3.400002E-01
+5.168000E-06,+2.800000E+00,+3.800001E-01
+5.169000E-06,+2.840000E+00,+3.800001E-01
+5.170000E-06,+2.840000E+00,+3.400002E-01
+5.171000E-06,+2.840000E+00,+3.400002E-01
+5.172000E-06,+2.920000E+00,+3.400002E-01
+5.173000E-06,+2.880000E+00,+3.800001E-01
+5.174000E-06,+2.880000E+00,+3.400002E-01
+5.175000E-06,+2.960000E+00,+3.400002E-01
+5.176000E-06,+2.920000E+00,+3.800001E-01
+5.177000E-06,+3.000000E+00,+3.800001E-01
+5.178000E-06,+2.960000E+00,+3.400002E-01
+5.179000E-06,+2.960000E+00,+3.400002E-01
+5.180000E-06,+3.000000E+00,+3.400002E-01
+5.181000E-06,+3.000000E+00,+3.400002E-01
+5.182000E-06,+2.960000E+00,+3.800001E-01
+5.183000E-06,+3.040000E+00,+3.400002E-01
+5.184000E-06,+3.040000E+00,+3.400002E-01
+5.185000E-06,+3.040000E+00,+3.400002E-01
+5.186000E-06,+3.040000E+00,+3.400002E-01
+5.187000E-06,+3.040000E+00,+3.000002E-01
+5.188000E-06,+3.000000E+00,+3.000002E-01
+5.189000E-06,+3.040000E+00,+3.000002E-01
+5.190000E-06,+3.000000E+00,+3.400002E-01
+5.191000E-06,+3.080000E+00,+3.400002E-01
+5.192000E-06,+3.080000E+00,+3.400002E-01
+5.193000E-06,+3.080000E+00,+3.000002E-01
+5.194000E-06,+3.080000E+00,+3.000002E-01
+5.195000E-06,+3.080000E+00,+3.000002E-01
+5.196000E-06,+3.040000E+00,+3.000002E-01
+5.197000E-06,+3.080000E+00,+3.400002E-01
+5.198000E-06,+3.080000E+00,+2.600000E-01
+5.199000E-06,+3.080000E+00,+3.000002E-01
+5.200000E-06,+3.120000E+00,+3.400002E-01
+5.201000E-06,+3.160000E+00,+3.400002E-01
+5.202000E-06,+3.160000E+00,+3.000002E-01
+5.203000E-06,+3.160000E+00,+3.000002E-01
+5.204000E-06,+3.200000E+00,+3.000002E-01
+5.205000E-06,+3.200000E+00,+2.600000E-01
+5.206000E-06,+3.200000E+00,+2.600000E-01
+5.207000E-06,+3.200000E+00,+2.200000E-01
+5.208000E-06,+3.200000E+00,+2.600000E-01
+5.209000E-06,+3.200000E+00,+2.600000E-01
+5.210000E-06,+3.200000E+00,+2.200000E-01
+5.211000E-06,+3.200000E+00,+2.200000E-01
+5.212000E-06,+3.240000E+00,+2.200000E-01
+5.213000E-06,+3.240000E+00,+2.200000E-01
+5.214000E-06,+3.240000E+00,+2.200000E-01
+5.215000E-06,+3.200000E+00,+1.800001E-01
+5.216000E-06,+3.280000E+00,+2.200000E-01
+5.217000E-06,+3.280000E+00,+1.800001E-01
+5.218000E-06,+3.280000E+00,+1.800001E-01
+5.219000E-06,+3.280000E+00,+2.200000E-01
+5.220000E-06,+3.280000E+00,+2.200000E-01
+5.221000E-06,+3.280000E+00,+2.200000E-01
+5.222000E-06,+3.240000E+00,+1.800001E-01
+5.223000E-06,+3.240000E+00,+2.200000E-01
+5.224000E-06,+3.280000E+00,+1.800001E-01
+5.225000E-06,+3.280000E+00,+1.800001E-01
+5.226000E-06,+3.280000E+00,+1.800001E-01
+5.227000E-06,+3.240000E+00,+1.800001E-01
+5.228000E-06,+3.280000E+00,+1.800001E-01
+5.229000E-06,+3.280000E+00,+2.200000E-01
+5.230000E-06,+3.280000E+00,+1.400001E-01
+5.231000E-06,+3.240000E+00,+1.800001E-01
+5.232000E-06,+3.280000E+00,+1.800001E-01
+5.233000E-06,+3.280000E+00,+1.800001E-01
+5.234000E-06,+3.280000E+00,+1.400001E-01
+5.235000E-06,+3.240000E+00,+1.400001E-01
+5.236000E-06,+3.280000E+00,+1.400001E-01
+5.237000E-06,+3.200000E+00,+1.400001E-01
+5.238000E-06,+3.240000E+00,+1.400001E-01
+5.239000E-06,+3.240000E+00,+1.400001E-01
+5.240000E-06,+3.200000E+00,+1.400001E-01
+5.241000E-06,+3.240000E+00,+1.400001E-01
+5.242000E-06,+3.240000E+00,+1.000001E-01
+5.243000E-06,+3.240000E+00,+1.400001E-01
+5.244000E-06,+3.240000E+00,+1.000001E-01
+5.245000E-06,+3.200000E+00,+1.000001E-01
+5.246000E-06,+3.240000E+00,+1.000001E-01
+5.247000E-06,+3.240000E+00,+1.000001E-01
+5.248000E-06,+3.240000E+00,+1.000001E-01
+5.249000E-06,+3.240000E+00,+1.000001E-01
+5.250000E-06,+3.200000E+00,+1.000001E-01
+5.251000E-06,+3.200000E+00,+1.000001E-01
+5.252000E-06,+3.240000E+00,+1.000001E-01
+5.253000E-06,+3.200000E+00,+1.000001E-01
+5.254000E-06,+3.200000E+00,+6.000018E-02
+5.255000E-06,+3.240000E+00,+6.000018E-02
+5.256000E-06,+3.200000E+00,+6.000018E-02
+5.257000E-06,+3.240000E+00,+6.000018E-02
+5.258000E-06,+3.240000E+00,+6.000018E-02
+5.259000E-06,+3.200000E+00,+6.000018E-02
+5.260000E-06,+3.200000E+00,+6.000018E-02
+5.261000E-06,+3.240000E+00,+6.000018E-02
+5.262000E-06,+3.240000E+00,+6.000018E-02
+5.263000E-06,+3.200000E+00,+6.000018E-02
+5.264000E-06,+3.240000E+00,+6.000018E-02
+5.265000E-06,+3.240000E+00,+6.000018E-02
+5.266000E-06,+3.240000E+00,+6.000018E-02
+5.267000E-06,+3.240000E+00,+6.000018E-02
+5.268000E-06,+3.200000E+00,+6.000018E-02
+5.269000E-06,+3.200000E+00,+6.000018E-02
+5.270000E-06,+3.240000E+00,+6.000018E-02
+5.271000E-06,+3.240000E+00,+6.000018E-02
+5.272000E-06,+3.240000E+00,+6.000018E-02
+5.273000E-06,+3.240000E+00,+6.000018E-02
+5.274000E-06,+3.240000E+00,+6.000018E-02
+5.275000E-06,+3.240000E+00,+6.000018E-02
+5.276000E-06,+3.240000E+00,+6.000018E-02
+5.277000E-06,+3.280000E+00,+6.000018E-02
+5.278000E-06,+3.240000E+00,+6.000018E-02
+5.279000E-06,+3.160000E+00,+6.000018E-02
+5.280000E-06,+3.160000E+00,+6.000018E-02
+5.281000E-06,+3.080000E+00,+6.000018E-02
+5.282000E-06,+3.000000E+00,+1.999998E-02
+5.283000E-06,+2.960000E+00,+1.999998E-02
+5.284000E-06,+2.920000E+00,-1.999998E-02
+5.285000E-06,+3.000000E+00,-1.999998E-02
+5.286000E-06,+2.960000E+00,-1.999998E-02
+5.287000E-06,+2.960000E+00,+1.999998E-02
+5.288000E-06,+3.000000E+00,+6.000018E-02
+5.289000E-06,+2.960000E+00,+6.000018E-02
+5.290000E-06,+2.880000E+00,+6.000018E-02
+5.291000E-06,+2.840000E+00,+6.000018E-02
+5.292000E-06,+2.720000E+00,+6.000018E-02
+5.293000E-06,+2.640000E+00,+6.000018E-02
+5.294000E-06,+2.600000E+00,+1.999998E-02
+5.295000E-06,+2.560000E+00,+1.999998E-02
+5.296000E-06,+2.440000E+00,+1.999998E-02
+5.297000E-06,+2.440000E+00,+1.999998E-02
+5.298000E-06,+2.400000E+00,+1.999998E-02
+5.299000E-06,+2.360000E+00,+1.999998E-02
+5.300000E-06,+2.280000E+00,+1.999998E-02
+5.301000E-06,+2.200000E+00,+1.999998E-02
+5.302000E-06,+2.160000E+00,+1.999998E-02
+5.303000E-06,+2.120000E+00,+1.999998E-02
+5.304000E-06,+2.000000E+00,+1.999998E-02
+5.305000E-06,+2.000000E+00,+1.999998E-02
+5.306000E-06,+1.880000E+00,+1.999998E-02
+5.307000E-06,+1.840000E+00,+1.999998E-02
+5.308000E-06,+1.760000E+00,+1.999998E-02
+5.309000E-06,+1.720000E+00,+1.999998E-02
+5.310000E-06,+1.600000E+00,-1.999998E-02
+5.311000E-06,+1.600000E+00,-1.999998E-02
+5.312000E-06,+1.520000E+00,-1.999998E-02
+5.313000E-06,+1.480000E+00,-1.999998E-02
+5.314000E-06,+1.400000E+00,-1.999998E-02
+5.315000E-06,+1.280000E+00,-1.999998E-02
+5.316000E-06,+1.240000E+00,-1.999998E-02
+5.317000E-06,+1.200000E+00,-1.999998E-02
+5.318000E-06,+1.160000E+00,-1.999998E-02
+5.319000E-06,+1.120000E+00,-5.999994E-02
+5.320000E-06,+1.080000E+00,-1.999998E-02
+5.321000E-06,+1.040000E+00,-1.999998E-02
+5.322000E-06,+9.600000E-01,-1.999998E-02
+5.323000E-06,+9.200000E-01,-1.999998E-02
+5.324000E-06,+8.799999E-01,-1.999998E-02
+5.325000E-06,+8.799999E-01,-1.999998E-02
+5.326000E-06,+8.400000E-01,-5.999994E-02
+5.327000E-06,+7.600000E-01,-5.999994E-02
+5.328000E-06,+7.600000E-01,-1.999998E-02
+5.329000E-06,+7.200000E-01,-1.999998E-02
+5.330000E-06,+6.800000E-01,-5.999994E-02
+5.331000E-06,+6.400000E-01,-5.999994E-02
+5.332000E-06,+6.400000E-01,-5.999994E-02
+5.333000E-06,+6.000000E-01,-5.999994E-02
+5.334000E-06,+5.600000E-01,-5.999994E-02
+5.335000E-06,+5.600000E-01,-5.999994E-02
+5.336000E-06,+5.200000E-01,-5.999994E-02
+5.337000E-06,+4.800000E-01,-5.999994E-02
+5.338000E-06,+4.800000E-01,-5.999994E-02
+5.339000E-06,+4.400000E-01,-5.999994E-02
+5.340000E-06,+4.400000E-01,-5.999994E-02
+5.341000E-06,+4.000000E-01,-5.999994E-02
+5.342000E-06,+4.000000E-01,-5.999994E-02
+5.343000E-06,+4.000000E-01,-5.999994E-02
+5.344000E-06,+3.600000E-01,-5.999994E-02
+5.345000E-06,+3.600000E-01,-5.999994E-02
+5.346000E-06,+3.600000E-01,-5.999994E-02
+5.347000E-06,+3.200000E-01,-5.999994E-02
+5.348000E-06,+3.200000E-01,-5.999994E-02
+5.349000E-06,+3.200000E-01,-1.999998E-02
+5.350000E-06,+3.200000E-01,-5.999994E-02
+5.351000E-06,+2.800000E-01,-5.999994E-02
+5.352000E-06,+2.800000E-01,-1.999998E-02
+5.353000E-06,+2.800000E-01,-1.999998E-02
+5.354000E-06,+2.400000E-01,-1.999998E-02
+5.355000E-06,+2.400000E-01,-1.999998E-02
+5.356000E-06,+2.400000E-01,-1.999998E-02
+5.357000E-06,+2.000000E-01,-1.999998E-02
+5.358000E-06,+2.000000E-01,-5.999994E-02
+5.359000E-06,+2.000000E-01,-1.999998E-02
+5.360000E-06,+2.000000E-01,-1.999998E-02
+5.361000E-06,+2.000000E-01,-1.999998E-02
+5.362000E-06,+1.600000E-01,-1.999998E-02
+5.363000E-06,+1.600000E-01,-1.999998E-02
+5.364000E-06,+1.600000E-01,-1.999998E-02
+5.365000E-06,+1.600000E-01,-1.999998E-02
+5.366000E-06,+1.200000E-01,-5.999994E-02
+5.367000E-06,+1.200000E-01,-5.999994E-02
+5.368000E-06,+8.000000E-02,-1.999998E-02
+5.369000E-06,+8.000000E-02,-5.999994E-02
+5.370000E-06,+3.999999E-02,-1.999998E-02
+5.371000E-06,+3.999999E-02,-1.999998E-02
+5.372000E-06,-1.490116E-08,-5.999994E-02
+5.373000E-06,-1.490116E-08,-1.999998E-02
+5.374000E-06,-1.490116E-08,-5.999994E-02
+5.375000E-06,-1.490116E-08,-5.999994E-02
+5.376000E-06,-1.490116E-08,-1.999998E-02
+5.377000E-06,-1.490116E-08,-5.999994E-02
+5.378000E-06,-1.490116E-08,-5.999994E-02
+5.379000E-06,+3.999999E-02,-5.999994E-02
+5.380000E-06,+3.999999E-02,-5.999994E-02
+5.381000E-06,+3.999999E-02,-1.999998E-02
+5.382000E-06,+8.000000E-02,-5.999994E-02
+5.383000E-06,+8.000000E-02,-5.999994E-02
+5.384000E-06,+8.000000E-02,-1.999998E-02
+5.385000E-06,+8.000000E-02,-5.999994E-02
+5.386000E-06,+8.000000E-02,-5.999994E-02
+5.387000E-06,+8.000000E-02,-5.999994E-02
+5.388000E-06,+3.999999E-02,-5.999994E-02
+5.389000E-06,+3.999999E-02,-5.999994E-02
+5.390000E-06,+3.999999E-02,-9.999990E-02
+5.391000E-06,+3.999999E-02,-5.999994E-02
+5.392000E-06,+3.999999E-02,-5.999994E-02
+5.393000E-06,-1.490116E-08,-5.999994E-02
+5.394000E-06,-1.490116E-08,-5.999994E-02
+5.395000E-06,-1.490116E-08,-5.999994E-02
+5.396000E-06,-1.490116E-08,-5.999994E-02
+5.397000E-06,-1.490116E-08,-5.999994E-02
+5.398000E-06,-4.000001E-02,-5.999994E-02
+5.399000E-06,-4.000001E-02,-5.999994E-02
+5.400000E-06,-4.000001E-02,-1.999998E-02
+5.401000E-06,-1.490116E-08,-5.999994E-02
+5.402000E-06,-1.490116E-08,-5.999994E-02
+5.403000E-06,-1.490116E-08,-1.999998E-02
+5.404000E-06,-1.490116E-08,-1.999998E-02
+5.405000E-06,-1.490116E-08,-1.999998E-02
+5.406000E-06,-1.490116E-08,-5.999994E-02
+5.407000E-06,-1.490116E-08,+1.999998E-02
+5.408000E-06,-1.490116E-08,-1.999998E-02
+5.409000E-06,-1.490116E-08,-1.999998E-02
+5.410000E-06,-1.490116E-08,-1.999998E-02
+5.411000E-06,-1.490116E-08,-1.999998E-02
+5.412000E-06,-1.490116E-08,-1.999998E-02
+5.413000E-06,+3.999999E-02,-1.999998E-02
+5.414000E-06,+3.999999E-02,-5.999994E-02
+5.415000E-06,-1.490116E-08,-5.999994E-02
+5.416000E-06,-1.490116E-08,+1.999998E-02
+5.417000E-06,-1.490116E-08,-1.999998E-02
+5.418000E-06,-1.490116E-08,-5.999994E-02
+5.419000E-06,-1.490116E-08,-5.999994E-02
+5.420000E-06,-1.490116E-08,-5.999994E-02
+5.421000E-06,-1.490116E-08,-5.999994E-02
+5.422000E-06,-1.490116E-08,-5.999994E-02
+5.423000E-06,-1.490116E-08,-5.999994E-02
+5.424000E-06,-1.490116E-08,-5.999994E-02
+5.425000E-06,-1.490116E-08,-5.999994E-02
+5.426000E-06,-1.490116E-08,-5.999994E-02
+5.427000E-06,-1.490116E-08,-5.999994E-02
+5.428000E-06,-1.490116E-08,-1.999998E-02
+5.429000E-06,-1.490116E-08,-1.999998E-02
+5.430000E-06,-1.490116E-08,-5.999994E-02
+5.431000E-06,-1.490116E-08,-1.999998E-02
+5.432000E-06,-1.490116E-08,-1.999998E-02
+5.433000E-06,-1.490116E-08,-1.999998E-02
+5.434000E-06,-1.490116E-08,-1.999998E-02
+5.435000E-06,-1.490116E-08,-1.999998E-02
+5.436000E-06,-1.490116E-08,-1.999998E-02
+5.437000E-06,-1.490116E-08,-1.999998E-02
+5.438000E-06,-1.490116E-08,-1.999998E-02
+5.439000E-06,-1.490116E-08,-1.999998E-02
+5.440000E-06,-1.490116E-08,-1.999998E-02
+5.441000E-06,+3.999999E-02,-1.999998E-02
+5.442000E-06,+1.200000E-01,-1.999998E-02
+5.443000E-06,+2.000000E-01,-1.999998E-02
+5.444000E-06,+2.800000E-01,-1.999998E-02
+5.445000E-06,+3.600000E-01,+1.999998E-02
+5.446000E-06,+4.000000E-01,+1.999998E-02
+5.447000E-06,+4.000000E-01,+1.999998E-02
+5.448000E-06,+4.000000E-01,+6.000018E-02
+5.449000E-06,+4.000000E-01,+1.999998E-02
+5.450000E-06,+4.000000E-01,+1.999998E-02
+5.451000E-06,+4.000000E-01,-1.999998E-02
+5.452000E-06,+4.800000E-01,-1.999998E-02
+5.453000E-06,+5.200000E-01,-5.999994E-02
+5.454000E-06,+6.000000E-01,-5.999994E-02
+5.455000E-06,+6.400000E-01,-5.999994E-02
+5.456000E-06,+8.000000E-01,-1.999998E-02
+5.457000E-06,+8.799999E-01,-1.999998E-02
+5.458000E-06,+9.200000E-01,-1.999998E-02
+5.459000E-06,+9.999999E-01,-1.999998E-02
+5.460000E-06,+1.080000E+00,-1.999998E-02
+5.461000E-06,+1.080000E+00,-1.999998E-02
+5.462000E-06,+1.120000E+00,-1.999998E-02
+5.463000E-06,+1.240000E+00,+1.999998E-02
+5.464000E-06,+1.280000E+00,-1.999998E-02
+5.465000E-06,+1.360000E+00,-1.999998E-02
+5.466000E-06,+1.440000E+00,-1.999998E-02
+5.467000E-06,+1.480000E+00,-1.999998E-02
+5.468000E-06,+1.560000E+00,-1.999998E-02
+5.469000E-06,+1.680000E+00,-1.999998E-02
+5.470000E-06,+1.720000E+00,-1.999998E-02
+5.471000E-06,+1.760000E+00,-1.999998E-02
+5.472000E-06,+1.880000E+00,+1.999998E-02
+5.473000E-06,+1.920000E+00,+1.999998E-02
+5.474000E-06,+1.960000E+00,+1.999998E-02
+5.475000E-06,+2.040000E+00,+1.999998E-02
+5.476000E-06,+2.120000E+00,+1.999998E-02
+5.477000E-06,+2.200000E+00,+1.999998E-02
+5.478000E-06,+2.240000E+00,+1.999998E-02
+5.479000E-06,+2.320000E+00,+1.999998E-02
+5.480000E-06,+2.360000E+00,+6.000018E-02
+5.481000E-06,+2.400000E+00,+1.999998E-02
+5.482000E-06,+2.480000E+00,+1.999998E-02
+5.483000E-06,+2.440000E+00,+1.999998E-02
+5.484000E-06,+2.560000E+00,+1.999998E-02
+5.485000E-06,+2.600000E+00,+1.999998E-02
+5.486000E-06,+2.560000E+00,+1.999998E-02
+5.487000E-06,+2.640000E+00,+1.999998E-02
+5.488000E-06,+2.680000E+00,+6.000018E-02
+5.489000E-06,+2.720000E+00,+6.000018E-02
+5.490000E-06,+2.720000E+00,+6.000018E-02
+5.491000E-06,+2.760000E+00,+6.000018E-02
+5.492000E-06,+2.760000E+00,+6.000018E-02
+5.493000E-06,+2.760000E+00,+6.000018E-02
+5.494000E-06,+2.840000E+00,+6.000018E-02
+5.495000E-06,+2.880000E+00,+6.000018E-02
+5.496000E-06,+2.880000E+00,+1.000001E-01
+5.497000E-06,+2.920000E+00,+6.000018E-02
+5.498000E-06,+2.920000E+00,+6.000018E-02
+5.499000E-06,+2.880000E+00,+6.000018E-02
+5.500000E-06,+2.960000E+00,+6.000018E-02
+5.501000E-06,+2.960000E+00,+6.000018E-02
+5.502000E-06,+2.960000E+00,+6.000018E-02
+5.503000E-06,+3.000000E+00,+6.000018E-02
+5.504000E-06,+3.000000E+00,+6.000018E-02
+5.505000E-06,+3.000000E+00,+6.000018E-02
+5.506000E-06,+3.000000E+00,+6.000018E-02
+5.507000E-06,+3.000000E+00,+6.000018E-02
+5.508000E-06,+3.040000E+00,+6.000018E-02
+5.509000E-06,+3.000000E+00,+6.000018E-02
+5.510000E-06,+3.000000E+00,+1.999998E-02
+5.511000E-06,+3.000000E+00,+1.000001E-01
+5.512000E-06,+3.000000E+00,+6.000018E-02
+5.513000E-06,+3.040000E+00,+1.999998E-02
+5.514000E-06,+3.040000E+00,+1.999998E-02
+5.515000E-06,+3.040000E+00,+1.999998E-02
+5.516000E-06,+3.080000E+00,+1.999998E-02
+5.517000E-06,+3.080000E+00,+1.999998E-02
+5.518000E-06,+3.040000E+00,+1.999998E-02
+5.519000E-06,+3.080000E+00,+1.999998E-02
+5.520000E-06,+3.040000E+00,+1.999998E-02
+5.521000E-06,+3.080000E+00,+6.000018E-02
+5.522000E-06,+3.040000E+00,+6.000018E-02
+5.523000E-06,+3.080000E+00,+1.000001E-01
+5.524000E-06,+3.040000E+00,+1.800001E-01
+5.525000E-06,+3.040000E+00,+2.200000E-01
+5.526000E-06,+3.080000E+00,+2.600000E-01
+5.527000E-06,+3.080000E+00,+2.600000E-01
+5.528000E-06,+3.080000E+00,+3.400002E-01
+5.529000E-06,+3.080000E+00,+3.800001E-01
+5.530000E-06,+3.120000E+00,+4.200001E-01
+5.531000E-06,+3.120000E+00,+5.000000E-01
+5.532000E-06,+3.120000E+00,+5.400000E-01
+5.533000E-06,+3.120000E+00,+6.200001E-01
+5.534000E-06,+3.120000E+00,+7.000000E-01
+5.535000E-06,+3.160000E+00,+7.400000E-01
+5.536000E-06,+3.200000E+00,+8.200002E-01
+5.537000E-06,+3.200000E+00,+8.600001E-01
+5.538000E-06,+3.200000E+00,+9.400001E-01
+5.539000E-06,+3.120000E+00,+1.020000E+00
+5.540000E-06,+3.200000E+00,+1.060000E+00
+5.541000E-06,+3.120000E+00,+1.140000E+00
+5.542000E-06,+3.160000E+00,+1.220000E+00
+5.543000E-06,+3.160000E+00,+1.220000E+00
+5.544000E-06,+3.160000E+00,+1.260000E+00
+5.545000E-06,+3.160000E+00,+1.300000E+00
+5.546000E-06,+3.160000E+00,+1.340000E+00
+5.547000E-06,+3.160000E+00,+1.380000E+00
+5.548000E-06,+3.120000E+00,+1.420000E+00
+5.549000E-06,+3.160000E+00,+1.540000E+00
+5.550000E-06,+3.120000E+00,+1.540000E+00
+5.551000E-06,+3.200000E+00,+1.580000E+00
+5.552000E-06,+3.200000E+00,+1.580000E+00
+5.553000E-06,+3.200000E+00,+1.620000E+00
+5.554000E-06,+3.240000E+00,+1.660000E+00
+5.555000E-06,+3.200000E+00,+1.700000E+00
+5.556000E-06,+3.240000E+00,+1.740000E+00
+5.557000E-06,+3.240000E+00,+1.820000E+00
+5.558000E-06,+3.240000E+00,+1.820000E+00
+5.559000E-06,+3.200000E+00,+1.820000E+00
+5.560000E-06,+3.200000E+00,+1.900000E+00
+5.561000E-06,+3.240000E+00,+1.900000E+00
+5.562000E-06,+3.280000E+00,+1.940000E+00
+5.563000E-06,+3.240000E+00,+1.980000E+00
+5.564000E-06,+3.280000E+00,+1.980000E+00
